Lineage,accuracy,precision,top3acc,top5acc,first_part,color
BA.1.1.18,0.5106,0.5106382978723404,0.7021276595744681,0.8085106382978723,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.5.1,0.6545,0.4556962025316455,0.9090909090909092,0.9272727272727272,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.2.23,0.8167,0.4711538461538461,0.85,0.9166666666666666,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.2.14,0.3396,0.8571428571428571,0.7735849056603774,0.8113207547169812,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.2.37,0.8182,0.6792452830188679,0.8409090909090909,0.8863636363636364,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.1.1.2,0.4211,0.4705882352941176,0.7894736842105263,0.912280701754386,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.2.3,0.0833,0.0930232558139534,0.3958333333333333,0.8541666666666666,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.2.9,0.3191,0.2542372881355932,0.6808510638297872,0.851063829787234,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.5,0.1224,0.5,0.6122448979591837,0.8775510204081632,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.2.10,0.5,0.5909090909090909,0.6730769230769231,0.7692307692307693,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.1.15.2,0.7045,0.5,0.8409090909090909,0.9545454545454546,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.2.36,0.3396,0.6666666666666666,0.660377358490566,0.7547169811320755,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.1.10,0.963,0.7222222222222222,0.9814814814814816,1.0,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.4.4,0.766,0.5217391304347826,0.8936170212765957,0.8936170212765957,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.2.65,0.0213,0.1666666666666666,0.1063829787234042,0.3191489361702128,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BA.4,0.449,0.7586206896551724,0.8775510204081632,0.9183673469387756,BA,"(0.5105309046900421, 0.6614299289084904, 0.1930849118538962)"
BE.3,0.625,0.4285714285714285,0.8958333333333334,0.9166666666666666,BE,"(0.20433460114757862, 0.6863857739476534, 0.5407103379425205)"
BF.1,0.5667,0.8095238095238095,0.8666666666666667,0.9333333333333332,BF,"(0.21662978923073606, 0.6676586160122123, 0.7318695594345369)"
Q.3,0.7778,0.65625,0.8703703703703703,0.8888888888888888,Q,"(0.5049017849530067, 0.5909119231215284, 0.9584657252128558)"
Q.4,0.5957,0.8,0.8723404255319149,0.9148936170212766,Q,"(0.5049017849530067, 0.5909119231215284, 0.9584657252128558)"
R.1,0.7255,0.7551020408163265,0.8627450980392157,0.9019607843137256,R,"(0.9587050080494409, 0.3662259565791742, 0.9231469575614251)"
