Lineage,accuracy,precision,top3acc,top5acc,first_part,color
B.1.525,0.8958,0.8958333333333334,0.9166666666666666,0.9166666666666666,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.160,0.8462,0.8301886792452831,0.8846153846153846,0.903846153846154,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.621,0.8684,0.9166666666666666,0.8947368421052632,0.8947368421052632,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.177.44,0.8627,0.8148148148148148,0.8823529411764706,0.8823529411764706,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.177.57,0.9231,1.0,0.9230769230769232,0.9230769230769232,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.1.307,0.9839,1.0,0.9838709677419356,0.9838709677419356,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.1.39,0.9722,0.8333333333333334,0.9722222222222222,0.9722222222222222,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.1.311,0.8704,1.0,0.9074074074074074,0.9074074074074074,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.1.37,0.9592,1.0,0.979591836734694,0.979591836734694,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.177.4,0.9615,1.0,0.9615384615384616,0.9615384615384616,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B,0.8269,0.8269230769230769,0.903846153846154,0.9423076923076924,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
B.1.1.7,0.8689,0.7794117647058824,0.9344262295081968,0.9344262295081968,B,"(0.9677975592919913, 0.44127456009157356, 0.5358103155058701)"
BA.1.1.12,0.9474,0.9230769230769232,0.9473684210526316,0.9473684210526316,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.2.8,0.8667,0.951219512195122,0.9333333333333332,0.9555555555555556,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.1.1.4,0.9655,0.9491525423728814,0.9655172413793104,0.9655172413793104,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.2.23,0.8298,0.975,0.9148936170212766,0.9574468085106383,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.5.2,0.898,0.8,0.9183673469387756,0.9183673469387756,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.1.15.1,0.8305,0.9607843137254902,0.8813559322033898,0.9152542372881356,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.2.14,0.9375,0.9183673469387756,0.9583333333333334,0.9583333333333334,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.5.1,0.6935,0.8958333333333334,0.8709677419354839,0.9032258064516128,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.1.16,0.9487,0.925,0.9487179487179488,0.9487179487179488,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.1.10,0.9365,0.8939393939393939,0.9365079365079364,0.9365079365079364,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.1.1.15,0.8358,0.8888888888888888,0.8507462686567164,0.8805970149253731,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.2.37,0.7674,0.7857142857142857,0.8372093023255814,0.9069767441860463,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.1.17.2,0.7719,0.8979591836734694,0.8421052631578947,0.8596491228070176,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.5.6,0.8837,0.7037037037037037,0.9069767441860463,0.9069767441860463,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.1.12,0.9286,0.7647058823529411,0.9761904761904762,1.0,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.4.4,0.7818,0.6825396825396826,0.9454545454545454,0.9818181818181818,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.4,0.6739,0.6739130434782609,0.9565217391304348,0.9565217391304348,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.2.1,0.9286,0.8478260869565217,0.9523809523809524,0.9761904761904762,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.2.13,0.7692,0.5970149253731343,0.8461538461538461,0.903846153846154,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BA.1.1.13,0.8269,0.9555555555555556,0.8846153846153846,0.9230769230769232,BA,"(0.5920891529639701, 0.6418467016378244, 0.1935069134991043)"
BD.1,0.94,0.94,1.0,1.0,BD,"(0.20312757197899856, 0.6881249249803418, 0.5177618167447304)"
BE.1.1,0.8936,1.0,0.9148936170212766,0.9787234042553192,BE,"(0.23299120924703914, 0.639586552066035, 0.9260706093977744)"
BF.1,0.8696,0.9523809523809524,0.9782608695652174,0.9782608695652174,BF,"(0.21044753832183283, 0.6773105080456748, 0.6433941168468681)"
D.2,0.8824,0.625,0.8823529411764706,0.9411764705882352,D,"(0.6423044349219739, 0.5497680051256467, 0.9582651433656727)"
P.1.10,0.7049,0.7678571428571429,0.918032786885246,0.9508196721311476,P,"(0.9082572436765556, 0.40195790729656516, 0.9576909250290225)"
P.1,0.7193,0.7068965517241379,0.9473684210526316,0.9473684210526316,P,"(0.9082572436765556, 0.40195790729656516, 0.9576909250290225)"
P.2,0.9259,0.8620689655172413,0.9444444444444444,0.9629629629629628,P,"(0.9082572436765556, 0.40195790729656516, 0.9576909250290225)"
Q.3,0.8837,0.8837209302325582,0.9534883720930232,0.9534883720930232,Q,"(0.9633321742064956, 0.40643825645731757, 0.7592537599568671)"
R.1,0.8596,0.8448275862068966,0.8947368421052632,0.912280701754386,R,"(0.21786710662428366, 0.6656671601322255, 0.7482809385065813)"
XE,0.9412,0.8727272727272727,0.9411764705882352,0.9411764705882352,XE,"(0.3126890019504329, 0.6928754610296064, 0.1923704830330379)"
